id,date,price,bedrooms,sqft_lot,standard
5101400871,20150524T000000,445500.0,2,6670,low_standard
2561360120,20140527T000000,475000.0,3,11502,low_standard
293800120,20150430T000000,590000.0,4,29013,high_standard
2595300155,20150224T000000,565000.0,4,8296,high_standard
2853600155,20140915T000000,110000.0,1,10280,low_standard
4365200555,20141219T000000,375000.0,3,7740,low_standard
2473100790,20140718T000000,255000.0,3,8528,low_standard
8019200925,20150429T000000,315000.0,5,14800,low_standard
6071600450,20141120T000000,496600.0,4,8400,low_standard
5249803036,20140714T000000,380000.0,3,4800,low_standard
3222069151,20141110T000000,338950.0,3,22496,low_standard
5561400610,20141019T000000,542500.0,5,42500,high_standard
5700000905,20140816T000000,739000.0,5,5000,high_standard
3362401935,20140619T000000,549000.0,4,3060,high_standard
2893000610,20140624T000000,252000.0,3,7881,low_standard
7856410411,20140922T000000,1698890.0,4,15246,high_standard
8156600155,20140611T000000,735000.0,4,5100,high_standard
2560803248,20140709T000000,270000.0,4,8063,low_standard
1118001215,20150204T000000,2250000.0,3,8700,high_standard
1437500035,20141010T000000,155000.0,2,43056,low_standard
2124049229,20150302T000000,469000.0,4,5624,low_standard
7129304225,20150108T000000,305000.0,4,5250,low_standard
7986400180,20140710T000000,675000.0,3,4500,high_standard
809001970,20141231T000000,931000.0,3,6600,high_standard
7979900145,20150205T000000,385000.0,3,11398,low_standard
3299600040,20150214T000000,815000.0,3,12442,high_standard
8651730580,20150330T000000,531000.0,3,8390,low_standard
1250201175,20150323T000000,386500.0,4,3600,low_standard
8651510610,20140626T000000,475580.0,3,11085,low_standard
7017200120,20140820T000000,358000.0,2,5077,low_standard
9272201385,20141022T000000,677500.0,5,4730,high_standard
518500210,20140508T000000,868500.0,3,3942,high_standard
3260000120,20150209T000000,599380.0,3,7350,high_standard
7504030220,20141008T000000,712000.0,4,11960,high_standard
7972601885,20150430T000000,350000.0,5,7620,low_standard
2331300395,20140510T000000,875000.0,4,6000,high_standard
2597710450,20150304T000000,365000.0,3,7350,low_standard
8122600145,20140521T000000,452000.0,4,6150,low_standard
629000410,20150217T000000,915000.0,3,9750,high_standard
7202380120,20150105T000000,482500.0,3,3068,low_standard
2926049437,20141014T000000,425000.0,3,7200,low_standard
9550202700,20141211T000000,460000.0,2,4160,low_standard
1231000458,20140720T000000,666570.0,4,7400,high_standard
9485930120,20141014T000000,390000.0,3,32112,low_standard
7923100410,20141009T000000,650000.0,4,8215,high_standard
2571910210,20141001T000000,305000.0,3,8487,low_standard
3395800155,20140805T000000,250000.0,3,8100,low_standard
9558040230,20150406T000000,438800.0,4,4432,low_standard
7129302185,20141215T000000,290000.0,2,5650,low_standard
7841300230,20150501T000000,324950.0,4,4800,low_standard
2768300650,20141201T000000,453000.0,3,1838,low_standard
546000865,20140919T000000,556000.0,3,4005,high_standard
7708300150,20141118T000000,315000.0,3,11135,low_standard
3709500180,20140527T000000,445830.0,3,5449,low_standard
9273200145,20141010T000000,1260000.0,3,3960,high_standard
2025700730,20140502T000000,287200.0,3,19966,low_standard
2215500220,20140923T000000,525000.0,4,6360,low_standard
3758900220,20141226T000000,1135000.0,4,17621,high_standard
7229900925,20141010T000000,381000.0,3,18246,low_standard
6632900084,20140606T000000,360000.0,3,7020,low_standard
7137300040,20150504T000000,619000.0,5,2932,high_standard
222069029,20150219T000000,535000.0,2,224769,low_standard
7518503685,20141009T000000,402000.0,2,5100,low_standard
7701930180,20141110T000000,600000.0,4,70407,high_standard
5072420040,20140910T000000,549950.0,3,8690,high_standard
4058802300,20140820T000000,300000.0,4,7440,low_standard
5127100210,20150325T000000,360000.0,6,9870,low_standard
6453300306,20140910T000000,419000.0,7,8521,low_standard
4442800166,20150407T000000,510000.0,3,1012,low_standard
8078490330,20140916T000000,319950.0,3,9907,low_standard
2322069010,20141007T000000,1180000.0,5,94089,high_standard
9558021010,20141003T000000,381000.0,4,6003,low_standard
6700390230,20150505T000000,256900.0,3,3951,low_standard
1841400150,20150219T000000,346000.0,5,30456,low_standard
6873000150,20141208T000000,465000.0,2,1222,low_standard
5710500230,20150506T000000,545000.0,3,9975,high_standard
9528102060,20140730T000000,516000.0,2,3090,low_standard
2490200450,20140609T000000,550000.0,4,5100,high_standard
4178500580,20150505T000000,339950.0,4,7150,low_standard
4325700085,20150325T000000,417000.0,3,8514,low_standard
5606000120,20150225T000000,906000.0,4,5000,high_standard
5451220150,20141112T000000,980000.0,4,9800,high_standard
7954300620,20150413T000000,555000.0,4,5079,high_standard
2591010040,20141110T000000,468000.0,2,7029,low_standard
3321079060,20141020T000000,378000.0,3,117176,low_standard
7229900145,20141216T000000,430000.0,4,16020,low_standard
5710610790,20140516T000000,730100.0,4,14300,high_standard
937000220,20140904T000000,219000.0,4,7944,low_standard
7504001320,20141121T000000,570000.0,3,11953,high_standard
3832710450,20141119T000000,262500.0,4,7036,low_standard
8567450180,20140529T000000,525000.0,5,9216,low_standard
4443801590,20150402T000000,520000.0,2,3880,low_standard
7399200770,20141209T000000,417400.0,3,12285,low_standard
8562740530,20140512T000000,788000.0,4,5759,high_standard
5592900230,20141224T000000,320000.0,3,7400,low_standard
3693900155,20140905T000000,950000.0,6,5000,high_standard
3782100155,20140527T000000,255000.0,3,8100,low_standard
104550580,20140520T000000,260000.0,4,6671,low_standard
4365200620,20150312T000000,394000.0,3,7930,low_standard
226059161,20141231T000000,575000.0,4,27441,high_standard
5316100220,20150319T000000,1250000.0,4,7200,high_standard
1387300760,20140804T000000,385000.0,3,7800,low_standard
2521059042,20141107T000000,456000.0,5,193406,low_standard
7974200902,20150506T000000,637000.0,4,5000,high_standard
259600910,20141110T000000,485000.0,5,9900,low_standard
4375700065,20140512T000000,315275.0,3,8040,low_standard
2473100330,20140923T000000,252500.0,2,8710,low_standard
1523069095,20150323T000000,240000.0,2,24319,low_standard
5101402428,20141112T000000,790000.0,4,12760,high_standard
1072100085,20140514T000000,310000.0,3,7830,low_standard
9322800230,20141212T000000,1250000.0,4,20240,high_standard
2695600455,20150128T000000,425000.0,2,5038,low_standard
8946400210,20140603T000000,548000.0,3,4099,high_standard
1523069197,20140503T000000,379880.0,3,14054,low_standard
8078420230,20140530T000000,530000.0,3,9906,low_standard
2723069052,20150420T000000,695000.0,3,220300,high_standard
9297300395,20140527T000000,435000.0,3,4000,low_standard
1428000970,20140521T000000,540000.0,3,62290,low_standard
1774000720,20140620T000000,425000.0,3,10209,low_standard
2826049106,20140715T000000,490000.0,3,7266,low_standard
2113700205,20140703T000000,220000.0,4,6000,low_standard
1036450360,20150107T000000,540000.0,4,3784,low_standard
714000155,20141222T000000,670000.0,3,6195,high_standard
686800065,20141119T000000,667500.0,3,20423,high_standard
5323100120,20140916T000000,585000.0,3,2197,high_standard
8658300455,20141118T000000,225000.0,3,12500,low_standard
2202500150,20140819T000000,375000.0,3,9877,low_standard
258100040,20141124T000000,335000.0,3,8847,low_standard
4027700021,20150311T000000,680000.0,5,15815,high_standard
9828701747,20150123T000000,600000.0,3,4800,high_standard
1523049207,20140805T000000,161000.0,4,8043,low_standard
1523049207,20150114T000000,220000.0,4,8043,low_standard
2131701075,20141204T000000,420000.0,3,5000,low_standard
1794500870,20150327T000000,710000.0,3,2250,high_standard
6383000790,20150122T000000,626000.0,4,7221,high_standard
723049448,20140722T000000,279500.0,3,8040,low_standard
5093300325,20140523T000000,1610000.0,4,11600,high_standard
7547300120,20140801T000000,325000.0,2,5000,low_standard
2473000720,20140717T000000,380000.0,4,7980,low_standard
7697800040,20140826T000000,470000.0,4,9820,low_standard
1442860120,20141205T000000,363000.0,4,12142,low_standard
9542800610,20150219T000000,245000.0,4,7700,low_standard
6003501400,20150226T000000,525000.0,3,3520,low_standard
5493100366,20140625T000000,1700000.0,5,22885,high_standard
6681500205,20150504T000000,658500.0,4,5000,high_standard
2594200230,20150424T000000,680000.0,2,8442,high_standard
624110450,20150225T000000,835000.0,4,16025,high_standard
2768100180,20140606T000000,595000.0,4,2175,high_standard
9406700180,20150416T000000,419000.0,4,4980,low_standard
2122059077,20140915T000000,198900.0,2,18700,low_standard
624110610,20140515T000000,1085000.0,4,12080,high_standard
3575302245,20150423T000000,500000.0,3,4368,low_standard
2287600040,20140711T000000,575000.0,4,8100,high_standard
2026049183,20150402T000000,324950.0,2,1516,low_standard
216500040,20150226T000000,259000.0,3,7980,low_standard
6705800040,20140516T000000,551000.0,2,9604,high_standard
9266701115,20140808T000000,488000.0,2,5125,low_standard
3811000180,20150305T000000,635000.0,4,46173,high_standard
1561900180,20150311T000000,395000.0,3,8938,low_standard
3432500760,20140818T000000,370000.0,3,8287,low_standard
7465900205,20141024T000000,675000.0,4,5000,high_standard
6629300120,20150402T000000,402000.0,3,6825,low_standard
3026059011,20140813T000000,825000.0,3,24192,high_standard
822069029,20150217T000000,579000.0,3,223027,high_standard
9826701490,20150225T000000,455000.0,5,3000,low_standard
4137020360,20140722T000000,265000.0,3,6527,low_standard
1115700040,20141201T000000,713500.0,5,9163,high_standard
1061400180,20150106T000000,240000.0,3,12670,low_standard
820079081,20140911T000000,570000.0,4,217800,high_standard
2524069072,20140626T000000,243800.0,3,27760,low_standard
9521101520,20141212T000000,543000.0,2,3864,high_standard
5016002240,20141008T000000,1010000.0,3,7500,high_standard
424069010,20140721T000000,625000.0,4,17008,high_standard
5104540610,20140925T000000,459950.0,4,6567,low_standard
8567300150,20141031T000000,370000.0,4,39704,low_standard
2976800749,20141031T000000,150000.0,4,7254,low_standard
7015200790,20140624T000000,683500.0,3,5756,high_standard
2770604104,20140604T000000,499950.0,3,2208,low_standard
1624049092,20140630T000000,255000.0,2,9967,low_standard
8078570410,20150326T000000,279000.0,3,7779,low_standard
7974200456,20141201T000000,910000.0,5,5096,high_standard
752000035,20140520T000000,699000.0,4,7945,high_standard
3262300322,20150408T000000,1651000.0,4,13530,high_standard
5412300410,20150325T000000,248000.0,3,8800,low_standard
4013200145,20141107T000000,429000.0,3,37950,low_standard
2623039018,20141027T000000,685000.0,4,15239,high_standard
8122100650,20140731T000000,316000.0,2,5040,low_standard
1005000220,20150310T000000,410000.0,2,7540,low_standard
1023089096,20140808T000000,299000.0,3,15843,low_standard
1392800035,20140618T000000,559000.0,2,6400,high_standard
1523069072,20140723T000000,575000.0,3,100188,high_standard
519000043,20140714T000000,602000.0,3,3804,high_standard
475000975,20140522T000000,492000.0,4,5000,low_standard
4142450040,20150327T000000,293500.0,3,5024,low_standard
2824059043,20140722T000000,481000.0,3,14810,low_standard
8558600085,20140509T000000,311100.0,4,8078,low_standard
8649400410,20150417T000000,375000.0,3,13598,low_standard
2523089025,20150210T000000,1075000.0,3,435600,high_standard
9512500720,20150428T000000,500000.0,5,8400,low_standard
2461900760,20150401T000000,553000.0,3,6250,high_standard
2877104196,20141206T000000,760000.0,3,1750,high_standard
2493200325,20150509T000000,589500.0,4,3200,high_standard
5210200410,20141114T000000,840000.0,5,20824,high_standard
1954700410,20140801T000000,2546000.0,4,8805,high_standard
9253900210,20140707T000000,1275000.0,3,46609,high_standard
984000450,20141201T000000,260000.0,3,7875,low_standard
993002247,20140716T000000,430000.0,3,1469,low_standard
7517500610,20150304T000000,781000.0,3,1896,high_standard
3438500981,20150328T000000,280000.0,2,13170,low_standard
2011400021,20140701T000000,392000.0,5,32481,low_standard
4038100360,20150210T000000,466200.0,3,8856,low_standard
2028700360,20140523T000000,641000.0,3,3975,high_standard
9144100035,20150324T000000,350000.0,3,8010,low_standard
8665050530,20150204T000000,450000.0,3,4364,low_standard
5425700205,20140520T000000,1800000.0,4,16953,high_standard
7399100040,20150309T000000,185000.0,3,1848,low_standard
7809200035,20150123T000000,290000.0,2,12507,low_standard
1825069072,20150430T000000,964000.0,3,9475,high_standard
2524049318,20140528T000000,2000000.0,4,18000,high_standard
7527200360,20140611T000000,545000.0,3,15693,high_standard
3041700035,20150312T000000,609950.0,3,10350,high_standard
625049318,20140804T000000,605000.0,4,7626,high_standard
6071400360,20140908T000000,550000.0,4,9163,high_standard
8127700720,20150120T000000,905000.0,4,4268,high_standard
1402650360,20141023T000000,384200.0,3,7613,low_standard
3277800845,20140711T000000,370000.0,3,1105,low_standard
2771603050,20141204T000000,717500.0,3,4000,high_standard
1068000150,20150501T000000,1999000.0,4,7500,high_standard
126039213,20141203T000000,365500.0,2,15624,low_standard
7537300210,20150128T000000,580000.0,2,5700,high_standard
764000155,20141107T000000,415000.0,4,14760,low_standard
7454000555,20150113T000000,272000.0,2,6300,low_standard
2215500205,20140505T000000,600000.0,3,6360,high_standard
3013300085,20140515T000000,744000.0,4,5352,high_standard
3760500222,20140603T000000,830000.0,3,10521,high_standard
6145601312,20141029T000000,322000.0,3,1225,low_standard
3750605674,20140917T000000,270000.0,3,19200,low_standard
1001200035,20150306T000000,272450.0,3,7973,low_standard
2768300736,20150408T000000,605000.0,3,2114,high_standard
5255300150,20150511T000000,510000.0,3,8325,low_standard
5015001215,20150423T000000,1125000.0,4,4000,high_standard
4219400580,20140612T000000,1688000.0,4,7500,high_standard
6151800612,20150107T000000,162000.0,4,16638,low_standard
7893207510,20150506T000000,337500.0,3,5850,low_standard
8899200720,20150331T000000,312000.0,3,7857,low_standard
7167000040,20140813T000000,740000.0,4,199253,high_standard
7167000040,20150305T000000,700000.0,4,199253,high_standard
7771300035,20140925T000000,328000.0,4,8136,low_standard
7967700530,20150213T000000,241000.0,3,7538,low_standard
6669150790,20140731T000000,265000.0,3,6750,low_standard
1921059213,20150327T000000,246000.0,5,10200,low_standard
723049533,20140930T000000,271000.0,4,9112,low_standard
797000276,20140625T000000,270000.0,2,8398,low_standard
6381500720,20141117T000000,395000.0,4,7085,low_standard
3812400789,20140731T000000,340000.0,3,5715,low_standard
3451000206,20141016T000000,340000.0,3,13260,low_standard
8165501540,20150306T000000,335000.0,2,1246,low_standard
3131201563,20140625T000000,435000.0,2,3036,low_standard
6813600365,20141009T000000,527950.0,4,3600,low_standard
1822039138,20150227T000000,600000.0,2,18919,high_standard
4443800555,20140716T000000,667000.0,3,3880,high_standard
627300145,20140814T000000,1148000.0,10,10920,high_standard
9133600120,20150408T000000,417000.0,3,11211,low_standard
2354300910,20150310T000000,451000.0,4,7250,low_standard
6917700665,20150218T000000,580000.0,2,9780,high_standard
7214710210,20141217T000000,570000.0,4,36446,high_standard
2649500155,20140610T000000,750000.0,5,7500,high_standard
3343301385,20140527T000000,685000.0,3,7700,high_standard
1237500720,20141226T000000,275000.0,3,9764,low_standard
1724069043,20140618T000000,739888.0,3,43177,high_standard
8682210650,20140527T000000,715000.0,2,5581,high_standard
2025049025,20150325T000000,800000.0,4,4400,high_standard
7883605695,20141124T000000,350000.0,3,9000,low_standard
2120069003,20141124T000000,220000.0,3,223462,low_standard
7852130720,20141009T000000,452500.0,3,7791,low_standard
3832060120,20150316T000000,280000.0,4,5893,low_standard
4356200120,20141023T000000,248000.0,1,12000,low_standard
4073200124,20150417T000000,305000.0,2,7200,low_standard
2113700790,20150312T000000,435010.0,3,4000,low_standard
9274202620,20140718T000000,678100.0,3,2860,high_standard
2026049124,20140509T000000,325000.0,3,1694,low_standard
1828000760,20140714T000000,529950.0,3,8400,low_standard
6187700175,20141223T000000,440000.0,3,8529,low_standard
6371500040,20150316T000000,585000.0,3,4800,high_standard
8929000040,20140820T000000,462608.0,3,2778,low_standard
2970800145,20150407T000000,350500.0,3,5200,low_standard
8588000610,20141110T000000,210000.0,3,8125,low_standard
3905080870,20150206T000000,510000.0,3,5929,low_standard
2457200040,20150506T000000,280000.0,3,7630,low_standard
3971700580,20150303T000000,385000.0,3,14389,low_standard
7304300760,20140625T000000,349000.0,3,8184,low_standard
5561720180,20140826T000000,252000.0,3,10836,low_standard
1370801565,20141030T000000,1100000.0,4,8881,high_standard
1822350180,20141211T000000,375000.0,3,8004,low_standard
1310900610,20140714T000000,336000.0,4,11700,low_standard
9285800330,20140702T000000,732000.0,3,6517,high_standard
6620400205,20140806T000000,200000.0,2,6227,low_standard
1644510040,20140528T000000,681716.0,4,7277,high_standard
6151800606,20150225T000000,235000.0,3,12246,low_standard
5245600120,20141009T000000,257500.0,3,13825,low_standard
8951900065,20140929T000000,315000.0,3,9497,low_standard
226039186,20140520T000000,299950.0,3,8000,low_standard
3558900450,20140711T000000,530000.0,4,8640,low_standard
3179100790,20140915T000000,766500.0,2,6930,high_standard
9808590210,20140513T000000,860000.0,4,11119,high_standard
1781500220,20150131T000000,690000.0,3,4961,high_standard
3126049052,20150318T000000,551000.0,4,6348,high_standard
8677900120,20141121T000000,530000.0,3,20150,low_standard
5408100035,20150420T000000,568000.0,3,7260,high_standard
3827600040,20140520T000000,749950.0,3,10773,high_standard
7504100910,20141006T000000,535000.0,3,12546,low_standard
2068500210,20150409T000000,234300.0,3,9779,low_standard
2172000035,20140821T000000,190000.0,2,11450,low_standard
4039400410,20141010T000000,525000.0,4,6600,low_standard
7519000580,20141106T000000,610000.0,4,3708,high_standard
9828702266,20141003T000000,520000.0,3,1165,low_standard
2770602170,20150422T000000,375000.0,2,6000,low_standard
3260100330,20140528T000000,600000.0,3,7416,high_standard
925059219,20141023T000000,664000.0,4,16200,high_standard
1257201010,20150504T000000,698000.0,2,4080,high_standard
476000333,20140827T000000,418000.0,3,1306,low_standard
1721059218,20140818T000000,271675.0,3,13068,low_standard
6400700220,20150507T000000,450000.0,3,9028,low_standard
524069115,20140509T000000,759000.0,3,78843,high_standard
8818900155,20150115T000000,599950.0,6,4129,high_standard
2321300325,20150122T000000,810000.0,4,5000,high_standard
2131200925,20140729T000000,331292.0,3,10000,low_standard
3726800220,20150406T000000,348000.0,3,2417,low_standard
3488300085,20140919T000000,435000.0,2,5600,low_standard
6415100297,20150219T000000,530000.0,3,9063,low_standard
9265400210,20140922T000000,227000.0,3,9837,low_standard
2787000040,20141003T000000,285000.0,3,42070,low_standard
3425059218,20150317T000000,740000.0,4,26136,high_standard
1591600676,20150311T000000,246000.0,3,9145,low_standard
2843200085,20150217T000000,260000.0,3,8710,low_standard
2561320120,20140811T000000,366000.0,3,10200,low_standard
8835400775,20141026T000000,594950.0,4,9480,high_standard
2767704525,20150327T000000,608000.0,3,5000,high_standard
3343901848,20150408T000000,313100.0,3,11875,low_standard
7137800085,20141003T000000,185000.0,3,9085,low_standard
1443500925,20150504T000000,455000.0,2,11480,low_standard
8731800210,20140711T000000,235000.0,3,9051,low_standard
8155000040,20141030T000000,230000.0,3,12289,low_standard
9279200910,20141120T000000,770000.0,4,5000,high_standard
7697920150,20141002T000000,240000.0,4,7614,low_standard
7202290620,20150219T000000,461000.0,3,3026,low_standard
5093301285,20150327T000000,1580000.0,4,10500,high_standard
1524069044,20141009T000000,1822500.0,4,88714,high_standard
7202340450,20141123T000000,452000.0,3,4000,low_standard
3629921120,20141003T000000,765000.0,4,5043,high_standard
524069020,20150422T000000,1050000.0,4,54013,high_standard
2273600410,20150505T000000,546000.0,3,9999,high_standard
3186600515,20150122T000000,781000.0,3,4463,high_standard
7923000360,20150120T000000,538000.0,4,7953,low_standard
6678900150,20140819T000000,790000.0,4,8664,high_standard
9482700455,20141021T000000,696500.0,4,4400,high_standard
3861500330,20150430T000000,276000.0,3,8137,low_standard
6163901033,20140902T000000,269000.0,2,8612,low_standard
2426039123,20150130T000000,2415000.0,5,24250,high_standard
624069003,20150102T000000,829000.0,4,59677,high_standard
7454000145,20150306T000000,122000.0,2,6840,low_standard
4402700230,20140821T000000,352500.0,3,7680,low_standard
1432701510,20141021T000000,249000.0,4,7560,low_standard
1115100119,20141208T000000,360000.0,4,7803,low_standard
2553300120,20150504T000000,629500.0,3,10584,high_standard
2481630180,20140625T000000,1140000.0,4,127631,high_standard
2525049246,20141017T000000,1550000.0,2,15593,high_standard
7236300065,20140718T000000,275000.0,3,7695,low_standard
1854900330,20140909T000000,697000.0,4,6961,high_standard
203101210,20140507T000000,379500.0,2,17335,low_standard
622100074,20141110T000000,720000.0,3,76531,high_standard
5014600180,20140513T000000,675000.0,4,5548,high_standard
809002295,20141029T000000,1169000.0,5,6000,high_standard
7533800325,20140520T000000,1100000.0,3,6888,high_standard
5637500180,20140612T000000,520000.0,4,3500,low_standard
3971700981,20141003T000000,415000.0,3,7500,low_standard
2267000453,20140627T000000,415000.0,3,1536,low_standard
5029000120,20150407T000000,450000.0,3,8312,low_standard
3735900325,20150427T000000,485000.0,2,4080,low_standard
6187100360,20150427T000000,294000.0,3,9600,low_standard
7237500530,20140709T000000,1037000.0,4,10660,high_standard
2207500880,20140728T000000,690000.0,3,4000,high_standard
7937900220,20141009T000000,716500.0,5,38461,high_standard
2767603615,20140903T000000,481000.0,2,1137,low_standard
8121100325,20150419T000000,575000.0,4,4635,high_standard
8712100720,20140815T000000,785000.0,3,5015,high_standard
1223059081,20150325T000000,480000.0,3,43995,low_standard
9323610180,20140819T000000,720000.0,3,9297,high_standard
2722059275,20150512T000000,536000.0,3,34548,low_standard
1545800205,20140613T000000,324900.0,4,7965,low_standard
4303200555,20140815T000000,265000.0,2,5160,low_standard
2267000730,20140701T000000,545000.0,3,3210,high_standard
1926049154,20150115T000000,465000.0,2,27075,low_standard
3300790540,20150109T000000,292500.0,3,7320,low_standard
2652501215,20140702T000000,860000.0,4,3720,high_standard
2426059124,20141216T000000,1045000.0,4,47480,high_standard
164000237,20140612T000000,495000.0,4,7245,low_standard
1453602283,20150507T000000,342000.0,2,1462,low_standard
8081650330,20140625T000000,320000.0,4,10051,low_standard
3797000205,20140924T000000,444000.0,3,2610,low_standard
8921000040,20140625T000000,804100.0,4,8086,high_standard
6791100410,20140919T000000,432000.0,3,15000,low_standard
7224000450,20141230T000000,230000.0,6,4838,low_standard
3303980650,20140827T000000,935000.0,4,11200,high_standard
7589200191,20140807T000000,634950.0,3,2650,high_standard
9547200530,20150112T000000,780000.0,6,5720,high_standard
8635751120,20140519T000000,611000.0,4,4200,high_standard
1982201465,20141121T000000,475999.0,4,4175,low_standard
8648700450,20141216T000000,565000.0,3,9450,high_standard
3586501085,20140808T000000,630000.0,4,26720,high_standard
7701990040,20140617T000000,840000.0,4,18334,high_standard
3420069060,20141107T000000,790000.0,3,432036,high_standard
1822069052,20140709T000000,450000.0,5,209523,low_standard
4385701285,20141223T000000,1272000.0,4,4000,high_standard
2810600210,20150422T000000,520000.0,3,3760,low_standard
1624049170,20141017T000000,446800.0,4,8712,low_standard
871001085,20150129T000000,652000.0,3,6122,high_standard
4104500191,20140522T000000,1170000.0,3,12130,high_standard
98030530,20140610T000000,745000.0,4,7024,high_standard
1025049115,20140625T000000,594000.0,3,1406,high_standard
9331800580,20150310T000000,257000.0,2,3700,low_standard
9826701320,20140701T000000,485000.0,4,4096,low_standard
2426049079,20150506T000000,330000.0,3,20040,low_standard
204000175,20140731T000000,381000.0,3,8946,low_standard
822039004,20140613T000000,849900.0,2,641203,high_standard
3735900205,20150402T000000,793000.0,4,4080,high_standard
823000174,20140728T000000,920000.0,3,5353,high_standard
3300701575,20150422T000000,455000.0,2,4000,low_standard
4128500210,20140513T000000,975000.0,4,7494,high_standard
1934800142,20141203T000000,375000.0,2,1046,low_standard
1189000205,20150311T000000,400000.0,2,1811,low_standard
4040800120,20150211T000000,447000.0,3,7200,low_standard
1238501099,20141031T000000,470000.0,3,8600,low_standard
6705870040,20141015T000000,665000.0,4,7582,high_standard
7340601063,20140903T000000,295500.0,3,41550,low_standard
7212660540,20150115T000000,200000.0,4,8638,low_standard
1426079047,20140911T000000,620000.0,3,212137,high_standard
6817800220,20140829T000000,434900.0,3,11067,low_standard
1336800065,20150324T000000,1328000.0,4,4640,high_standard
9413900035,20150109T000000,1650000.0,4,7500,high_standard
9113200180,20140905T000000,852500.0,4,6315,high_standard
4215250220,20141209T000000,790000.0,3,34670,high_standard
8563030330,20150313T000000,565000.0,4,7350,high_standard
5634500688,20150325T000000,1127500.0,6,24700,high_standard
1657530450,20141222T000000,289950.0,3,1436,low_standard
1624059219,20141105T000000,850000.0,2,13939,high_standard
7942600975,20140512T000000,505000.0,4,4800,low_standard
8835200610,20141028T000000,372000.0,3,5633,low_standard
7524200180,20141023T000000,207000.0,4,7728,low_standard
5451100220,20140513T000000,780000.0,3,10495,high_standard
4047200065,20140623T000000,400000.0,4,20283,low_standard
3374900035,20150223T000000,440250.0,3,8124,low_standard
7010700580,20150303T000000,585000.0,2,7920,high_standard
4139440360,20140918T000000,850000.0,4,9972,high_standard
3126049154,20140925T000000,570000.0,3,3192,high_standard
1331900410,20140620T000000,869000.0,4,30884,high_standard
3432501395,20140924T000000,551000.0,4,5988,high_standard
8945100530,20150313T000000,172380.0,3,8378,low_standard
3121069038,20150326T000000,355000.0,3,78843,low_standard
4139440730,20150225T000000,728935.0,4,10194,high_standard
9808640040,20150306T000000,850000.0,3,1919,high_standard
423059077,20141223T000000,515000.0,5,48787,low_standard
8005100571,20141205T000000,215000.0,2,5325,low_standard
9324320040,20140616T000000,220000.0,4,9826,low_standard
3825310970,20140724T000000,845000.0,4,7675,high_standard
1930301540,20150223T000000,390000.0,1,4000,low_standard
723049158,20150313T000000,135000.0,4,18599,low_standard
6116500366,20150401T000000,439000.0,3,19007,low_standard
7954300330,20140708T000000,585000.0,4,6185,high_standard
2346800180,20150309T000000,620000.0,5,16800,high_standard
452001475,20140902T000000,477000.0,3,3600,low_standard
952006783,20141014T000000,399500.0,2,1722,low_standard
2013802060,20140927T000000,500000.0,2,27332,low_standard
1787600209,20140909T000000,432500.0,3,8867,low_standard
9542100085,20141028T000000,940000.0,4,18673,high_standard
3025059124,20140828T000000,3168750.0,5,11979,high_standard
7504021490,20140512T000000,1080000.0,3,11610,high_standard
8651440230,20140815T000000,229999.0,4,5200,low_standard
1003400155,20140811T000000,233000.0,3,7657,low_standard
7852190410,20140626T000000,600000.0,3,8016,high_standard
2968801085,20150508T000000,334000.0,4,7620,low_standard
7771300155,20140716T000000,332500.0,3,8164,low_standard
9320870040,20140626T000000,249900.0,3,7700,low_standard
623049047,20141023T000000,310000.0,3,12180,low_standard
9505100035,20141105T000000,200000.0,2,8520,low_standard
8114000040,20140725T000000,310000.0,4,11200,low_standard
424000145,20140707T000000,230000.0,3,6000,low_standard
7857003953,20141020T000000,420000.0,4,5414,low_standard
3630110220,20141012T000000,785000.0,4,4750,high_standard
251500330,20141014T000000,1775000.0,3,19225,high_standard
1900600040,20140507T000000,265000.0,5,7112,low_standard
6163901383,20140923T000000,295000.0,2,10465,low_standard
4054530210,20150218T000000,896000.0,4,46644,high_standard
5088500210,20150112T000000,415000.0,4,9968,low_standard
424500035,20150212T000000,250000.0,3,5478,low_standard
6762700515,20150421T000000,1475000.0,3,5000,high_standard
1562200040,20150407T000000,635000.0,5,6000,high_standard
3401700040,20150401T000000,905000.0,3,48787,high_standard
7202330610,20140721T000000,528000.0,3,5613,low_standard
8835350230,20140825T000000,530000.0,3,7480,low_standard
4057300180,20140807T000000,310000.0,3,3104,low_standard
1023059186,20150126T000000,252000.0,3,9465,low_standard
6672500040,20140811T000000,334500.0,3,8160,low_standard
3265300410,20150506T000000,370000.0,3,8480,low_standard
7549801565,20141219T000000,311000.0,3,7840,low_standard
2114700040,20150414T000000,260000.0,3,4131,low_standard
3375300360,20140701T000000,217500.0,3,9546,low_standard
7237301010,20150218T000000,290000.0,3,4240,low_standard
1245500691,20141007T000000,500000.0,3,4600,low_standard
1604601225,20150420T000000,423500.0,3,6000,low_standard
5411600180,20141224T000000,715000.0,4,5722,high_standard
3331001115,20140728T000000,299000.0,3,3121,low_standard
11300120,20140630T000000,635000.0,3,4007,high_standard
8691310040,20140826T000000,806000.0,4,9629,high_standard
4307350450,20140531T000000,289950.0,3,3480,low_standard
2460700650,20141010T000000,280000.0,3,6603,low_standard
9558050450,20150330T000000,479950.0,3,6000,low_standard
3793500730,20140627T000000,394000.0,4,9793,low_standard
