,house_age,dormitory_type,condition_type
10221,new_house,house,good
10222,new_house,house,good
10223,new_house,house,regular
10224,new_house,house,regular
10225,new_house,house,regular
10226,new_house,house,regular
10227,new_house,house,regular
10228,new_house,house,regular
10229,new_house,house,regular
10230,new_house,house,regular
10231,new_house,house,regular
10232,new_house,house,regular
10233,new_house,house,regular
10234,new_house,apartament,regular
10235,new_house,house,regular
10236,new_house,house,regular
10237,new_house,house,regular
10238,new_house,house,regular
10239,new_house,house,regular
10240,new_house,apartament,regular
10241,new_house,house,regular
10242,new_house,house,regular
10243,new_house,house,regular
10244,new_house,house,good
10245,new_house,house,regular
10246,new_house,house,regular
10247,new_house,house,regular
10248,new_house,house,regular
10249,new_house,apartament,regular
10250,new_house,house,regular
10251,new_house,house,good
10252,new_house,house,good
10253,new_house,apartament,regular
10254,new_house,apartament,regular
10255,new_house,house,regular
10256,new_house,house,regular
10257,new_house,house,regular
10258,new_house,house,regular
10259,new_house,house,regular
10260,new_house,house,regular
10261,new_house,house,regular
10262,new_house,house,regular
10263,new_house,house,regular
10264,new_house,house,good
10265,new_house,house,regular
10266,new_house,house,regular
10267,new_house,house,regular
10268,new_house,house,regular
10269,new_house,house,regular
10270,new_house,house,regular
10271,new_house,house,regular
10272,new_house,house,regular
10273,new_house,house,regular
10274,new_house,house,regular
10275,new_house,house,regular
10276,new_house,house,regular
10277,new_house,house,regular
10278,new_house,house,regular
10279,new_house,house,regular
10280,new_house,house,regular
10281,new_house,house,regular
10282,new_house,house,regular
10283,new_house,house,regular
10284,new_house,house,regular
10285,new_house,house,regular
10286,new_house,house,regular
10287,new_house,apartament,regular
10288,new_house,house,regular
10289,new_house,house,regular
10290,new_house,house,regular
10291,new_house,house,regular
10292,new_house,house,regular
10293,new_house,house,regular
10294,new_house,house,regular
10295,new_house,house,regular
10296,new_house,apartament,regular
10297,new_house,apartament,regular
10298,new_house,house,good
10299,new_house,apartament,regular
10300,new_house,apartament,regular
10301,new_house,house,regular
10302,new_house,house,regular
10303,new_house,apartament,regular
10304,new_house,house,regular
10305,new_house,house,regular
10306,new_house,apartament,regular
10307,new_house,house,regular
10308,new_house,house,regular
10309,new_house,house,regular
10310,new_house,house,regular
10311,new_house,house,regular
10312,new_house,house,regular
10313,new_house,apartament,regular
10314,new_house,house,regular
10315,new_house,house,regular
10316,new_house,house,regular
10317,new_house,house,regular
10318,new_house,house,regular
10319,new_house,house,regular
10320,new_house,house,regular
10321,new_house,house,regular
10322,new_house,house,regular
10323,new_house,house,good
10324,new_house,house,regular
10325,new_house,house,regular
10326,new_house,house,regular
10327,new_house,house,regular
10328,new_house,house,good
10329,new_house,house,regular
10330,new_house,house,regular
10331,new_house,apartament,regular
10332,new_house,house,regular
10333,new_house,house,regular
10334,new_house,house,regular
10335,new_house,house,regular
10336,new_house,house,regular
10337,new_house,house,regular
10338,new_house,house,regular
10339,new_house,house,regular
10340,new_house,apartament,regular
10341,new_house,house,regular
10342,new_house,apartament,regular
10343,new_house,house,regular
10344,new_house,house,regular
10345,new_house,house,regular
10346,new_house,house,regular
10347,new_house,house,regular
10348,new_house,house,regular
10349,new_house,apartament,regular
10350,new_house,house,regular
10351,new_house,house,regular
10352,new_house,house,regular
10353,new_house,house,regular
10354,new_house,house,regular
10355,new_house,house,regular
10356,new_house,house,regular
10357,new_house,house,regular
10358,new_house,house,regular
10359,new_house,house,regular
10360,new_house,house,regular
10361,new_house,house,regular
10362,new_house,house,regular
10363,new_house,house,regular
10364,new_house,house,good
10365,new_house,house,regular
10366,new_house,apartament,good
10367,new_house,house,regular
10368,new_house,house,regular
10369,new_house,apartament,regular
10370,new_house,house,regular
10371,new_house,apartament,regular
10372,new_house,house,regular
10373,new_house,house,regular
10374,new_house,house,regular
10375,new_house,house,regular
10376,new_house,house,regular
10377,new_house,house,good
10378,new_house,house,regular
10379,new_house,house,regular
10380,new_house,house,regular
10381,new_house,house,regular
10382,new_house,house,good
10383,new_house,house,regular
10384,new_house,house,regular
10385,new_house,house,regular
10386,new_house,studio,regular
10387,new_house,house,regular
10388,new_house,house,regular
10389,new_house,house,regular
10390,new_house,house,regular
10391,new_house,house,regular
10392,new_house,apartament,regular
10393,new_house,house,regular
10394,new_house,house,regular
10395,new_house,house,regular
10396,new_house,apartament,regular
10397,new_house,house,good
10398,new_house,house,regular
10399,new_house,house,regular
10400,new_house,house,regular
10401,new_house,house,good
10402,new_house,house,regular
10403,new_house,house,regular
10404,new_house,house,regular
10405,new_house,house,regular
10406,new_house,house,regular
10407,new_house,house,regular
10408,new_house,house,regular
10409,new_house,apartament,regular
10410,new_house,house,regular
10411,new_house,apartament,regular
10412,new_house,house,regular
10413,new_house,house,regular
10414,new_house,house,regular
10415,new_house,house,regular
10416,new_house,house,regular
10417,new_house,house,regular
10418,new_house,house,regular
10419,new_house,house,regular
10420,new_house,house,regular
10421,new_house,house,regular
10422,new_house,house,regular
10423,new_house,house,regular
10424,new_house,apartament,regular
10425,new_house,house,good
10426,new_house,apartament,good
10427,new_house,house,bad
10428,new_house,house,regular
10429,new_house,house,regular
10430,new_house,house,regular
10431,new_house,house,regular
10432,new_house,house,regular
10433,new_house,house,regular
10434,new_house,apartament,regular
10435,new_house,house,regular
10436,new_house,house,regular
10437,new_house,house,regular
10438,new_house,house,regular
10439,new_house,house,regular
10440,new_house,house,regular
10441,new_house,house,regular
10442,new_house,house,regular
10443,new_house,house,regular
10444,new_house,house,regular
10445,new_house,house,regular
10446,new_house,house,regular
10447,new_house,house,good
10448,new_house,apartament,good
10449,new_house,house,regular
10450,new_house,house,regular
10451,new_house,house,regular
10452,new_house,house,good
10453,new_house,house,good
10454,new_house,house,regular
10455,new_house,house,regular
10456,new_house,house,bad
10457,new_house,house,regular
10458,new_house,house,regular
10459,new_house,house,regular
10460,new_house,house,good
10461,new_house,apartament,regular
10462,new_house,house,regular
10463,new_house,house,regular
10464,new_house,house,regular
10465,new_house,house,regular
10466,new_house,house,regular
10467,new_house,house,regular
10468,new_house,house,regular
10469,new_house,house,regular
10470,new_house,apartament,good
10471,new_house,house,regular
10472,new_house,house,regular
10473,new_house,house,regular
10474,new_house,house,regular
10475,new_house,apartament,regular
10476,new_house,house,regular
10477,new_house,house,regular
10478,new_house,apartament,regular
10479,new_house,house,regular
10480,new_house,studio,regular
10481,new_house,studio,regular
10482,new_house,house,regular
10483,new_house,house,regular
10484,new_house,house,regular
10485,new_house,apartament,regular
10486,new_house,house,good
10487,new_house,apartament,regular
10488,new_house,house,regular
10489,new_house,house,regular
10490,new_house,house,regular
10491,new_house,apartament,good
10492,new_house,house,regular
10493,new_house,apartament,regular
10494,new_house,house,regular
10495,new_house,house,regular
10496,new_house,house,regular
10497,new_house,house,regular
10498,new_house,house,regular
10499,new_house,house,good
10500,new_house,house,regular
10501,new_house,house,regular
10502,new_house,house,regular
10503,new_house,house,regular
10504,new_house,house,regular
10505,new_house,house,regular
10506,new_house,house,regular
10507,new_house,house,regular
10508,new_house,apartament,regular
10509,new_house,house,regular
10510,new_house,house,good
10511,new_house,house,regular
10512,new_house,house,regular
10513,new_house,house,regular
10514,new_house,house,regular
10515,new_house,house,good
10516,new_house,house,regular
10517,new_house,house,regular
10518,new_house,house,regular
10519,new_house,apartament,regular
10520,new_house,apartament,regular
10521,new_house,apartament,regular
10522,new_house,house,good
10523,new_house,house,regular
10524,new_house,apartament,regular
10525,new_house,house,regular
10526,new_house,house,regular
10527,new_house,house,regular
10528,new_house,house,regular
10529,new_house,house,regular
10530,new_house,house,regular
10531,new_house,house,regular
10532,new_house,house,regular
10533,new_house,apartament,regular
10534,new_house,house,regular
10535,new_house,apartament,regular
10536,new_house,house,regular
10537,new_house,house,regular
10538,new_house,house,regular
10539,new_house,house,regular
10540,new_house,apartament,regular
10541,new_house,house,regular
10542,new_house,house,regular
10543,new_house,apartament,regular
10544,new_house,house,regular
10545,new_house,house,regular
10546,new_house,house,regular
10547,new_house,house,regular
10548,new_house,house,regular
10549,new_house,house,regular
10550,new_house,house,regular
10551,new_house,apartament,regular
10552,new_house,house,regular
10553,new_house,house,regular
10554,new_house,house,regular
10555,new_house,house,regular
10556,new_house,house,regular
10557,new_house,house,regular
10558,new_house,apartament,regular
10559,new_house,house,regular
10560,new_house,house,regular
10561,new_house,house,regular
10562,new_house,house,regular
10563,new_house,house,regular
10564,new_house,apartament,regular
10565,new_house,house,regular
10566,new_house,house,regular
10567,new_house,house,regular
10568,new_house,house,regular
10569,new_house,house,regular
10570,new_house,house,regular
10571,new_house,apartament,regular
10572,new_house,house,regular
10573,new_house,house,regular
10574,new_house,house,good
10575,new_house,house,regular
10576,new_house,house,regular
10577,new_house,house,regular
10578,new_house,house,regular
10579,new_house,house,regular
10580,new_house,house,regular
10581,new_house,apartament,regular
10582,new_house,house,regular
10583,new_house,house,regular
10584,new_house,house,good
10585,new_house,apartament,bad
10586,new_house,house,regular
10587,new_house,house,regular
10588,new_house,house,regular
10589,new_house,apartament,regular
10590,new_house,house,regular
10591,new_house,house,regular
10592,new_house,house,regular
10593,new_house,house,regular
10594,new_house,house,regular
10595,new_house,house,regular
10596,new_house,apartament,regular
10597,new_house,house,regular
10598,new_house,house,regular
10599,new_house,apartament,regular
10600,new_house,house,regular
10601,new_house,house,regular
10602,new_house,house,regular
10603,new_house,house,regular
10604,new_house,house,regular
10605,new_house,house,regular
10606,new_house,house,regular
10607,new_house,house,regular
10608,new_house,house,regular
10609,new_house,house,regular
10610,new_house,apartament,regular
10611,new_house,apartament,regular
10612,new_house,house,regular
10613,new_house,house,good
10614,new_house,house,regular
10615,new_house,house,regular
10616,new_house,house,regular
10617,new_house,house,regular
10618,new_house,house,regular
10619,new_house,house,regular
10620,new_house,house,regular
10621,new_house,house,regular
10622,new_house,house,regular
10623,new_house,house,regular
10624,new_house,house,regular
10625,new_house,house,regular
10626,new_house,house,good
10627,new_house,house,regular
10628,new_house,house,regular
10629,new_house,house,regular
10630,new_house,house,regular
10631,new_house,house,regular
10632,new_house,house,regular
10633,new_house,house,regular
10634,new_house,apartament,regular
10635,new_house,house,regular
10636,new_house,house,regular
10637,new_house,house,good
10638,new_house,house,regular
10639,new_house,house,regular
10640,new_house,house,regular
10641,new_house,house,regular
10642,new_house,house,regular
10643,new_house,house,regular
10644,new_house,house,regular
10645,new_house,house,regular
10646,new_house,house,regular
10647,new_house,house,regular
10648,new_house,house,regular
10649,new_house,house,good
10650,new_house,house,regular
10651,new_house,apartament,regular
10652,new_house,house,good
10653,new_house,house,regular
10654,new_house,house,regular
10655,new_house,apartament,regular
10656,new_house,house,regular
10657,new_house,house,regular
10658,new_house,house,regular
10659,new_house,house,regular
10660,new_house,house,regular
10661,new_house,apartament,regular
10662,new_house,house,good
10663,new_house,house,regular
10664,new_house,house,regular
10665,new_house,house,regular
10666,new_house,house,regular
10667,new_house,house,good
10668,new_house,house,regular
10669,new_house,house,regular
10670,new_house,apartament,regular
10671,new_house,house,regular
10672,new_house,house,regular
10673,new_house,house,regular
10674,new_house,house,regular
10675,new_house,house,regular
10676,new_house,house,regular
10677,new_house,house,regular
10678,new_house,house,regular
10679,new_house,house,regular
10680,new_house,apartament,regular
10681,new_house,house,regular
10682,new_house,house,regular
10683,new_house,house,regular
10684,new_house,apartament,regular
10685,new_house,house,regular
10686,new_house,house,regular
10687,new_house,house,regular
10688,new_house,house,regular
10689,new_house,house,regular
10690,new_house,house,regular
10691,new_house,house,regular
10692,new_house,house,regular
10693,new_house,house,regular
10694,new_house,house,regular
10695,new_house,house,regular
10696,new_house,house,good
10697,new_house,house,regular
10698,new_house,house,regular
10699,new_house,house,good
10700,new_house,house,regular
10701,new_house,house,regular
10702,new_house,house,regular
10703,new_house,house,regular
10704,new_house,house,regular
10705,new_house,house,regular
10706,new_house,house,good
10707,new_house,house,regular
10708,new_house,house,regular
10709,new_house,house,regular
10710,new_house,house,regular
10711,new_house,house,regular
10712,new_house,house,regular
10713,new_house,house,regular
10714,new_house,house,regular
10715,new_house,house,regular
10716,new_house,house,regular
10717,new_house,apartament,regular
10718,new_house,house,regular
10719,new_house,house,regular
10720,new_house,house,regular
10721,new_house,apartament,regular
10722,new_house,house,regular
10723,new_house,house,regular
10724,new_house,house,good
10725,new_house,apartament,regular
10726,new_house,house,regular
10727,new_house,house,regular
10728,new_house,house,regular
10729,new_house,house,good
10730,new_house,apartament,regular
10731,new_house,house,good
10732,new_house,house,regular
10733,new_house,house,regular
10734,new_house,house,regular
10735,new_house,house,regular
10736,new_house,house,regular
10737,new_house,house,regular
10738,new_house,house,regular
10739,new_house,house,regular
10740,new_house,house,regular
10741,new_house,house,regular
10742,new_house,house,regular
10743,new_house,house,regular
10744,new_house,house,regular
10745,new_house,house,regular
10746,new_house,apartament,regular
10747,new_house,house,regular
10748,new_house,house,good
10749,new_house,house,regular
10750,new_house,house,regular
10751,new_house,house,regular
10752,new_house,apartament,regular
10753,new_house,house,regular
10754,new_house,house,regular
10755,new_house,house,regular
10756,new_house,house,good
10757,new_house,house,regular
10758,new_house,house,regular
10759,new_house,apartament,regular
10760,new_house,house,regular
10761,new_house,apartament,regular
10762,new_house,house,regular
10763,new_house,house,regular
10764,new_house,house,regular
10765,new_house,house,regular
10766,new_house,house,good
10767,new_house,house,regular
10768,new_house,house,regular
10769,new_house,house,regular
10770,new_house,apartament,regular
10771,new_house,house,regular
10772,new_house,house,regular
10773,new_house,house,regular
10774,new_house,house,regular
10775,new_house,house,good
10776,new_house,house,regular
10777,new_house,house,regular
10778,new_house,house,regular
10779,new_house,house,regular
10780,new_house,house,good
10781,new_house,house,regular
10782,new_house,house,regular
10783,new_house,house,regular
10784,new_house,house,regular
10785,new_house,house,regular
10786,new_house,house,good
10787,new_house,house,regular
10788,new_house,apartament,bad
10789,new_house,house,regular
10790,new_house,house,regular
10791,new_house,studio,regular
10792,new_house,house,regular
10793,new_house,house,regular
10794,new_house,apartament,regular
10795,new_house,house,regular
10796,new_house,house,good
10797,new_house,apartament,regular
10798,new_house,house,regular
10799,new_house,house,regular
10800,new_house,apartament,regular
10801,new_house,house,regular
10802,new_house,house,regular
10803,new_house,house,regular
10804,new_house,house,regular
10805,new_house,house,regular
10806,new_house,house,regular
10807,new_house,house,regular
10808,new_house,house,regular
10809,new_house,house,regular
10810,new_house,house,regular
10811,new_house,house,regular
10812,new_house,house,regular
10813,new_house,house,regular
10814,new_house,house,regular
10815,new_house,house,regular
10816,new_house,house,regular
10817,new_house,house,regular
10818,new_house,house,good
10819,new_house,apartament,regular
10820,new_house,house,regular
10821,new_house,house,regular
10822,new_house,house,regular
10823,new_house,house,regular
10824,new_house,house,regular
10825,new_house,house,regular
10826,new_house,house,regular
10827,new_house,house,regular
10828,new_house,house,regular
10829,new_house,house,regular
10830,new_house,house,regular
10831,new_house,house,regular
10832,new_house,house,good
10833,new_house,house,regular
10834,new_house,house,regular
10835,new_house,house,regular
10836,new_house,house,regular
10837,new_house,house,regular
10838,new_house,house,regular
10839,new_house,house,regular
10840,new_house,house,regular
10841,new_house,house,regular
10842,new_house,apartament,regular
10843,new_house,house,good
10844,new_house,house,regular
10845,new_house,apartament,good
10846,new_house,house,regular
10847,new_house,house,regular
10848,new_house,house,regular
10849,new_house,house,regular
10850,new_house,house,regular
10851,new_house,house,regular
10852,new_house,house,regular
10853,new_house,house,regular
10854,new_house,house,regular
10855,new_house,house,regular
10856,new_house,house,regular
10857,new_house,house,regular
10858,new_house,house,regular
10859,new_house,house,regular
10860,new_house,house,regular
10861,new_house,apartament,regular
10862,new_house,house,regular
10863,new_house,house,regular
10864,new_house,house,regular
10865,new_house,house,regular
10866,new_house,house,regular
10867,new_house,house,regular
10868,new_house,house,regular
10869,new_house,house,regular
10870,new_house,house,regular
10871,new_house,house,regular
10872,new_house,apartament,regular
10873,new_house,house,regular
10874,new_house,house,regular
10875,new_house,house,regular
10876,new_house,apartament,regular
10877,new_house,house,regular
10878,new_house,house,regular
10879,new_house,house,regular
10880,new_house,house,regular
10881,new_house,house,regular
10882,new_house,apartament,regular
10883,new_house,house,regular
10884,new_house,house,regular
10885,new_house,house,regular
10886,new_house,house,regular
10887,new_house,house,regular
10888,new_house,house,bad
10889,new_house,house,regular
10890,new_house,house,regular
10891,new_house,house,regular
10892,new_house,apartament,regular
10893,new_house,house,regular
10894,new_house,house,regular
10895,new_house,house,regular
10896,new_house,house,regular
10897,new_house,house,regular
10898,new_house,apartament,regular
10899,new_house,house,regular
10900,new_house,apartament,regular
10901,new_house,house,regular
10902,new_house,house,regular
10903,new_house,house,regular
10904,new_house,apartament,regular
10905,new_house,house,regular
10906,new_house,house,regular
10907,new_house,house,regular
10908,new_house,apartament,regular
10909,new_house,apartament,regular
10910,new_house,house,regular
10911,new_house,house,regular
10912,new_house,apartament,regular
10913,new_house,house,regular
10914,new_house,apartament,regular
10915,new_house,house,regular
10916,new_house,house,regular
10917,new_house,house,regular
10918,new_house,house,regular
10919,new_house,house,regular
10920,new_house,house,regular
10921,new_house,house,regular
10922,new_house,house,regular
10923,new_house,apartament,regular
10924,new_house,house,regular
10925,new_house,house,regular
10926,new_house,house,regular
10927,new_house,house,good
10928,new_house,house,good
10929,new_house,house,regular
10930,new_house,house,regular
10931,new_house,house,regular
10932,new_house,house,regular
10933,new_house,house,regular
10934,new_house,house,regular
10935,new_house,house,regular
10936,new_house,house,regular
10937,new_house,house,regular
10938,new_house,house,regular
10939,new_house,house,regular
10940,new_house,apartament,regular
10941,new_house,apartament,regular
10942,new_house,house,regular
10943,new_house,apartament,regular
10944,new_house,house,regular
10945,new_house,apartament,regular
10946,new_house,house,regular
10947,new_house,house,regular
10948,new_house,apartament,regular
10949,new_house,house,regular
10950,new_house,house,regular
10951,new_house,house,regular
10952,new_house,apartament,regular
10953,new_house,apartament,regular
10954,new_house,house,regular
10955,new_house,house,regular
10956,new_house,house,regular
10957,new_house,house,regular
10958,new_house,house,regular
10959,new_house,house,regular
10960,new_house,house,regular
10961,new_house,house,regular
10962,new_house,house,regular
10963,new_house,house,regular
10964,new_house,house,regular
10965,new_house,apartament,regular
10966,new_house,house,regular
10967,new_house,house,regular
10968,new_house,house,regular
10969,new_house,house,good
10970,new_house,house,good
10971,new_house,house,regular
10972,new_house,house,regular
10973,new_house,apartament,regular
10974,new_house,house,regular
10975,new_house,house,regular
10976,new_house,house,regular
10977,new_house,house,good
10978,new_house,house,regular
10979,new_house,house,regular
10980,new_house,house,regular
10981,new_house,house,regular
10982,new_house,house,regular
10983,new_house,house,regular
10984,new_house,house,regular
10985,new_house,house,regular
10986,new_house,house,regular
10987,new_house,house,regular
10988,new_house,house,regular
10989,new_house,house,regular
10990,new_house,house,regular
10991,new_house,apartament,regular
10992,new_house,house,good
10993,new_house,house,regular
10994,new_house,house,regular
10995,new_house,house,regular
10996,new_house,house,regular
10997,new_house,house,regular
10998,new_house,house,regular
10999,new_house,house,regular
11000,new_house,house,regular
11001,new_house,house,regular
11002,new_house,house,regular
11003,new_house,house,regular
11004,new_house,house,regular
11005,new_house,house,regular
11006,new_house,house,regular
11007,new_house,house,regular
11008,new_house,house,regular
11009,new_house,house,regular
11010,new_house,house,regular
11011,new_house,house,regular
11012,new_house,house,regular
11013,new_house,house,regular
11014,new_house,house,regular
11015,new_house,house,regular
11016,new_house,house,regular
11017,new_house,house,regular
11018,new_house,house,good
11019,new_house,house,regular
11020,new_house,house,regular
11021,new_house,apartament,regular
11022,new_house,house,regular
11023,new_house,house,regular
11024,new_house,house,good
11025,new_house,house,regular
11026,new_house,house,regular
11027,new_house,house,regular
11028,new_house,house,regular
11029,new_house,apartament,regular
11030,new_house,apartament,regular
11031,new_house,apartament,regular
11032,new_house,house,good
11033,new_house,house,regular
11034,new_house,house,regular
11035,new_house,house,regular
11036,new_house,apartament,regular
11037,new_house,house,regular
11038,new_house,house,regular
11039,new_house,house,regular
11040,new_house,house,regular
11041,new_house,house,regular
11042,new_house,house,regular
11043,new_house,house,regular
11044,new_house,house,regular
11045,new_house,house,regular
11046,new_house,house,regular
11047,new_house,house,good
11048,new_house,house,regular
11049,new_house,house,regular
11050,new_house,house,regular
11051,new_house,house,regular
11052,new_house,house,regular
11053,new_house,house,regular
11054,new_house,house,regular
11055,new_house,apartament,regular
11056,new_house,apartament,regular
11057,new_house,house,regular
11058,new_house,house,regular
11059,new_house,house,good
11060,new_house,house,regular
11061,new_house,apartament,regular
11062,new_house,apartament,regular
11063,new_house,house,good
11064,new_house,house,regular
11065,new_house,house,regular
11066,new_house,apartament,regular
11067,new_house,apartament,regular
11068,new_house,house,regular
11069,new_house,apartament,good
11070,new_house,house,regular
11071,new_house,house,good
11072,new_house,house,regular
11073,new_house,house,regular
11074,new_house,house,regular
11075,new_house,house,regular
11076,new_house,house,regular
11077,new_house,house,regular
11078,new_house,house,regular
11079,new_house,house,good
11080,new_house,house,regular
11081,new_house,house,regular
11082,new_house,house,regular
11083,new_house,house,regular
11084,new_house,house,regular
11085,new_house,house,regular
11086,new_house,house,regular
11087,new_house,house,regular
11088,new_house,house,regular
11089,new_house,house,regular
11090,new_house,house,regular
11091,new_house,house,regular
11092,new_house,house,regular
11093,new_house,house,regular
11094,new_house,house,regular
11095,new_house,house,regular
11096,new_house,house,regular
11097,new_house,apartament,regular
11098,new_house,house,regular
11099,new_house,house,regular
11100,new_house,house,regular
11101,new_house,house,regular
11102,new_house,house,regular
11103,new_house,house,regular
11104,new_house,house,regular
11105,new_house,house,regular
11106,new_house,house,regular
11107,new_house,house,regular
11108,new_house,house,regular
11109,new_house,house,regular
11110,new_house,house,regular
11111,new_house,house,regular
11112,new_house,apartament,regular
11113,new_house,house,regular
11114,new_house,apartament,regular
11115,new_house,house,regular
11116,new_house,house,regular
11117,new_house,house,regular
11118,new_house,house,regular
11119,new_house,house,regular
11120,new_house,house,regular
11121,new_house,house,regular
11122,new_house,house,regular
11123,new_house,house,regular
11124,new_house,house,regular
11125,new_house,house,regular
11126,new_house,house,good
11127,new_house,house,regular
11128,new_house,house,regular
11129,new_house,house,good
11130,new_house,house,regular
11131,new_house,house,regular
11132,new_house,house,regular
11133,new_house,house,regular
11134,new_house,house,regular
11135,new_house,house,regular
11136,new_house,house,regular
11137,new_house,house,regular
11138,new_house,house,regular
11139,new_house,house,regular
11140,new_house,house,regular
11141,new_house,house,good
11142,new_house,house,regular
11143,new_house,house,regular
11144,new_house,house,regular
11145,new_house,house,regular
11146,new_house,house,regular
11147,new_house,apartament,regular
11148,new_house,house,regular
11149,new_house,house,regular
11150,new_house,house,regular
11151,new_house,house,regular
11152,new_house,house,regular
11153,new_house,house,regular
11154,new_house,house,regular
11155,new_house,house,regular
11156,new_house,house,regular
11157,new_house,house,regular
11158,new_house,house,regular
11159,new_house,house,regular
11160,new_house,house,regular
11161,new_house,house,good
11162,new_house,house,regular
11163,new_house,house,regular
11164,new_house,house,regular
11165,new_house,house,regular
11166,new_house,house,regular
11167,new_house,house,regular
11168,new_house,house,regular
11169,new_house,house,regular
11170,new_house,house,regular
11171,new_house,house,regular
11172,new_house,house,regular
11173,new_house,house,regular
11174,new_house,house,regular
11175,new_house,house,regular
11176,new_house,house,regular
11177,new_house,house,good
11178,new_house,house,regular
11179,new_house,house,regular
11180,new_house,house,regular
11181,new_house,house,regular
11182,new_house,house,regular
11183,new_house,house,regular
11184,new_house,house,regular
11185,new_house,house,good
11186,new_house,house,regular
11187,new_house,house,regular
11188,new_house,house,regular
11189,new_house,house,regular
11190,new_house,house,regular
11191,new_house,house,regular
11192,new_house,house,regular
11193,new_house,house,regular
11194,new_house,house,regular
11195,new_house,house,regular
11196,new_house,house,regular
11197,new_house,house,regular
11198,new_house,house,regular
11199,new_house,house,regular
11200,new_house,house,good
11201,new_house,house,regular
11202,new_house,house,regular
11203,new_house,house,regular
11204,new_house,house,regular
11205,new_house,house,regular
11206,new_house,house,regular
11207,new_house,house,regular
11208,new_house,house,regular
11209,new_house,house,regular
11210,new_house,house,regular
11211,new_house,house,good
11212,new_house,house,regular
11213,new_house,house,regular
11214,new_house,house,regular
11215,new_house,house,regular
11216,new_house,house,good
11217,new_house,house,regular
11218,new_house,house,regular
11219,new_house,apartament,good
11220,new_house,house,bad
11221,new_house,house,regular
11222,new_house,house,regular
11223,new_house,house,regular
11224,new_house,apartament,bad
11225,new_house,house,bad
11226,new_house,house,regular
11227,new_house,house,regular
11228,new_house,apartament,bad
11229,new_house,apartament,regular
11230,new_house,house,regular
11231,new_house,house,regular
11232,new_house,house,regular
11233,new_house,house,regular
11234,new_house,house,regular
11235,new_house,house,regular
11236,new_house,apartament,regular
11237,new_house,house,regular
11238,new_house,house,regular
11239,new_house,house,good
11240,new_house,house,regular
11241,new_house,house,regular
11242,new_house,house,regular
11243,new_house,house,regular
11244,new_house,house,regular
11245,new_house,house,regular
11246,new_house,house,regular
11247,new_house,house,regular
11248,new_house,house,regular
11249,new_house,house,good
11250,new_house,apartament,regular
11251,new_house,house,regular
11252,new_house,house,good
11253,new_house,house,regular
11254,new_house,house,regular
11255,new_house,apartament,regular
11256,new_house,apartament,regular
11257,new_house,house,good
11258,new_house,house,regular
11259,new_house,house,regular
11260,new_house,house,good
11261,new_house,house,good
11262,new_house,house,regular
11263,new_house,house,regular
11264,new_house,house,good
11265,new_house,house,regular
11266,new_house,house,regular
11267,new_house,house,regular
11268,new_house,house,regular
11269,new_house,house,good
11270,new_house,house,regular
11271,new_house,house,regular
11272,new_house,house,regular
11273,new_house,apartament,regular
11274,new_house,apartament,regular
11275,new_house,house,regular
11276,new_house,apartament,regular
11277,new_house,house,regular
11278,new_house,house,regular
11279,new_house,house,regular
11280,new_house,house,good
11281,new_house,house,regular
11282,new_house,studio,regular
11283,new_house,house,regular
11284,new_house,house,regular
11285,new_house,house,regular
11286,new_house,apartament,regular
11287,new_house,house,good
11288,new_house,house,good
11289,new_house,house,regular
11290,new_house,house,regular
11291,new_house,house,regular
11292,new_house,house,regular
11293,new_house,house,regular
11294,new_house,apartament,regular
11295,new_house,house,regular
11296,new_house,house,regular
11297,new_house,house,regular
11298,new_house,apartament,regular
11299,new_house,house,regular
11300,new_house,apartament,regular
11301,new_house,house,regular
11302,new_house,house,regular
11303,new_house,house,regular
11304,new_house,house,regular
11305,new_house,house,regular
11306,new_house,house,regular
11307,new_house,house,good
11308,new_house,house,regular
11309,new_house,house,regular
11310,new_house,house,regular
11311,new_house,house,regular
11312,new_house,house,regular
11313,new_house,apartament,regular
11314,new_house,house,regular
11315,new_house,house,regular
11316,new_house,apartament,regular
11317,new_house,apartament,regular
11318,new_house,house,regular
11319,new_house,house,regular
11320,new_house,house,regular
11321,new_house,house,regular
11322,new_house,house,good
11323,new_house,house,regular
11324,new_house,apartament,regular
11325,new_house,house,regular
11326,new_house,house,regular
11327,new_house,house,bad
11328,new_house,apartament,regular
11329,new_house,house,regular
11330,new_house,house,regular
11331,new_house,house,regular
11332,new_house,house,regular
11333,new_house,house,regular
11334,new_house,house,regular
11335,new_house,house,regular
11336,new_house,house,regular
11337,new_house,house,regular
11338,new_house,house,regular
11339,new_house,apartament,regular
11340,new_house,house,regular
11341,new_house,house,regular
11342,new_house,house,regular
11343,new_house,house,regular
11344,new_house,house,good
11345,new_house,house,regular
11346,new_house,house,regular
11347,new_house,house,good
11348,new_house,apartament,regular
11349,new_house,house,regular
11350,new_house,house,good
11351,new_house,house,regular
11352,new_house,house,regular
11353,new_house,apartament,regular
11354,new_house,house,regular
11355,new_house,house,regular
11356,new_house,house,regular
11357,new_house,house,regular
11358,new_house,house,regular
11359,new_house,house,regular
11360,new_house,house,regular
11361,new_house,house,regular
11362,new_house,house,regular
11363,new_house,house,regular
11364,new_house,house,regular
11365,new_house,house,good
11366,new_house,house,regular
11367,new_house,apartament,good
11368,new_house,house,regular
11369,new_house,house,regular
